,Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
407,1,6,2,B6,0.0,0.0,220,1249,10,25,19.0
408,1,1,4,B6,0.6091626479614204,0.0,123,740,9,56,0.0
409,1,6,2,AA,0.0,0.5669613974552512,246,1723,6,44,-11.0
410,1,6,2,DL,0.0,0.0,238,1749,6,0,68.0
411,1,7,3,WN,0.0,0.5013150973172015,210,1199,6,20,13.0
412,1,3,6,WN,0.0,0.0,85,479,16,25,22.0
413,1,3,6,EV,0.0,0.0,91,468,16,25,37.0
414,1,2,5,UA,0.0,0.0,173,1208,12,50,-12.0
415,1,5,1,VX,0.0,0.0,320,2611,21,45,-7.0
416,1,4,7,AS,0.0,0.0,135,834,17,55,0.0
417,1,3,6,AA,0.5535870516185477,0.0,200,1235,13,30,11.0
418,1,5,1,MQ,0.5671476137624861,0.0,118,479,19,30,72.0
419,1,6,2,US,0.5671476137624861,0.0,67,184,21,0,27.0
420,1,6,2,UA,0.0,0.0,205,1195,17,37,38.0
421,1,2,5,B6,0.0,0.0,213,1237,6,11,65.0
422,1,6,2,B6,0.0,0.0,90,474,11,30,82.0
423,1,5,1,OO,0.0,0.0,78,308,6,25,-1.0
424,1,3,6,US,0.0,0.0,241,1562,17,15,27.0
425,1,3,6,WN,0.0,0.0,170,1005,10,50,57.0
426,1,5,1,B6,0.0,0.0,140,944,22,1,6.0
427,1,2,5,US,0.5414123801220575,0.0,319,2075,8,45,-9.0
428,1,2,5,US,0.5182724252491694,0.0,119,541,12,0,17.0
429,1,7,3,DL,0.0,0.0,84,352,8,30,-9.0
430,1,7,3,DL,0.0,0.0,127,577,8,45,-6.0
431,1,1,4,WN,0.0,0.0,75,328,8,0,20.0
432,1,4,7,WN,0.0,0.0,60,197,9,25,-2.0
433,1,4,7,HA,0.0,0.0,32,84,15,57,6.0
434,1,6,2,EV,0.0,0.0,102,448,16,11,-18.0
435,1,2,5,AA,0.0,0.51004702864472,175,1188,12,25,48.0
436,1,2,5,WN,0.0,0.0,70,365,21,5,162.0
437,1,3,6,OO,0.0,0.5013150973172015,154,916,15,31,31.0
438,1,4,7,EV,0.0,0.5455043859649122,168,1008,11,25,187.0
439,1,3,6,HA,0.0,0.0,325,2614,14,55,7.0
440,1,5,1,EV,0.0,0.0,113,657,12,50,-18.0
441,1,5,1,OO,0.6363636363636364,0.0,75,298,12,52,-16.0
442,1,6,2,EV,0.0,0.0,90,429,13,4,-9.0
443,1,5,1,MQ,0.0,0.51004702864472,130,597,10,45,59.0
444,1,6,2,WN,0.6024960169941582,0.0,140,883,15,50,-3.0
445,1,5,1,OO,0.0,0.0,73,230,9,25,-9.0
446,1,1,4,MQ,0.5535870516185477,0.0,143,999,20,15,67.0
447,1,6,2,AS,0.0,0.5669613974552512,240,1739,10,25,-34.0
448,1,7,3,DL,0.5356359649122807,0.0,137,528,8,22,-13.0
449,1,2,5,OO,0.6091626479614204,0.5357142857142857,174,911,20,10,3.0
450,1,4,7,DL,0.0,0.0,78,363,20,39,-6.0
451,1,3,6,AS,0.0,0.0,223,1448,10,20,-5.0
452,1,6,2,US,0.0,0.5909090909090909,64,214,22,0,52.0
453,1,3,6,AA,0.5182724252491694,0.0,85,213,15,45,42.0
454,1,6,2,MQ,0.578125,0.51004702864472,131,685,17,4,0.0
455,1,4,7,DL,0.0,0.5669613974552512,129,606,19,10,114.0
456,1,4,7,EV,0.0,0.0,69,262,14,3,24.0
457,1,6,2,WN,0.0,0.0,105,577,12,50,21.0
458,1,4,7,EV,0.0,0.5669613974552512,67,223,15,50,174.0
459,1,4,7,US,0.0,0.0,90,331,10,50,43.0
460,1,2,5,WN,0.0,0.5013150973172015,135,680,15,35,28.0
461,1,4,7,EV,0.0,0.0,50,127,12,50,-2.0
462,1,6,2,EV,0.0,0.0,121,562,11,38,-5.0
463,1,3,6,EV,0.0,0.0,153,746,19,30,52.0
464,1,1,4,WN,0.6024960169941582,0.0,135,895,15,15,17.0
465,1,1,4,WN,0.0,0.0,60,197,16,10,8.0
466,1,5,1,EV,0.0,0.0,61,201,10,51,11.0
467,1,1,4,UA,0.0,0.0,399,2565,21,20,109.0
468,1,6,2,WN,0.6024960169941582,0.0,140,895,8,45,37.0
469,1,3,6,WN,0.0,0.0,105,677,14,45,34.0
470,1,2,5,EV,0.0,0.0,60,201,17,35,30.0
471,1,6,2,MQ,0.5535870516185477,0.0,91,500,8,20,-13.0
472,1,6,2,DL,0.0,0.0,73,271,13,41,-10.0
473,1,5,1,AA,0.6091626479614204,0.5909090909090909,125,733,16,35,8.0
474,1,6,2,UA,0.0,0.5455043859649122,329,2565,7,5,-13.0
475,1,2,5,EV,0.0,0.0,86,277,19,10,-9.0
476,1,3,6,UA,0.0,0.5455043859649122,91,404,6,0,-17.0
477,1,6,2,AA,0.0,0.0,330,2158,7,25,-5.0
478,1,5,1,DL,0.5356359649122807,0.0,109,501,19,56,32.0
479,1,3,6,AA,0.0,0.0,157,919,21,0,-3.0
480,1,1,4,WN,0.0,0.0,255,1565,14,20,5.0
481,1,4,7,OO,0.6024960169941582,0.0,147,844,22,0,72.0
482,1,2,5,AA,0.0,0.0,161,1045,16,50,-10.0
483,1,6,2,DL,0.0,0.5455043859649122,134,746,10,0,-8.0
484,1,2,5,EV,0.6091626479614204,0.53125,127,763,10,35,-23.0
485,1,1,4,OO,0.0,0.0,90,372,19,8,-1.0
486,1,4,7,AA,0.0,0.51004702864472,85,328,11,55,124.0
487,1,6,2,UA,0.6091626479614204,0.5909090909090909,127,733,6,0,1.0
488,1,2,5,EV,0.6091626479614204,0.0,86,315,17,30,-18.0
489,1,4,7,OO,0.6024960169941582,0.509090909090909,70,300,10,8,15.0
490,1,2,5,OO,0.0,0.5013150973172015,210,1199,8,55,29.0
491,1,1,4,OO,0.0,0.0,51,86,8,35,-1.0
492,1,3,6,F9,0.6024960169941582,0.0,138,853,12,35,25.0
493,1,1,4,US,0.0,0.0,62,130,11,20,-2.0
494,1,1,4,OO,0.0,0.0,48,132,16,55,-8.0
495,1,3,6,WN,0.5671476137624861,0.0,160,725,13,25,47.0
496,1,6,2,EV,0.0,0.0,89,429,9,0,-4.0
497,1,1,4,US,0.0,0.0,233,1737,17,0,-26.0
498,1,5,1,UA,0.0,0.5455043859649122,169,1023,8,15,-20.0
499,1,4,7,EV,0.6091626479614204,0.0,99,403,17,12,160.0
500,1,3,6,OO,0.0,0.5013150973172015,102,483,13,6,51.0
501,1,6,2,UA,0.6024960169941582,0.5460992907801419,132,794,12,50,32.0
502,1,1,4,VX,0.6091626479614204,0.0,270,1744,9,25,-1.0
503,1,3,6,WN,0.0,0.0,165,1180,16,10,37.0
504,1,4,7,F9,0.0,0.0,240,1824,21,55,110.0
505,1,4,7,MQ,0.0,0.51004702864472,110,674,12,20,18.0
506,1,2,5,DL,0.5356359649122807,0.5909090909090909,105,502,10,0,-17.0
507,1,1,4,AS,0.0,0.0,119,697,12,0,-9.0
508,1,4,7,WN,0.0,0.0,215,1521,13,50,76.0
509,1,5,1,OO,0.0,0.0,129,677,14,41,27.0
510,1,4,7,MQ,0.0,0.0,145,765,12,25,235.0
511,1,5,1,B6,0.0,0.0,110,636,17,10,-10.0
512,1,1,4,DL,0.0,0.0,332,2158,20,10,-23.0
513,1,5,1,AS,0.0,0.0,354,2677,8,25,-38.0
514,1,3,6,OO,0.0,0.5357142857142857,96,411,13,53,-1.0
515,1,5,1,B6,0.0,0.0,180,1065,6,0,12.0
516,1,3,6,B6,0.0,0.0,193,1226,7,12,-15.0
517,1,1,4,WN,0.0,0.0,185,1072,18,15,-10.0
518,1,1,4,WN,0.0,0.0,250,1986,17,40,9.0
519,1,3,6,AA,0.5535870516185477,0.0,80,432,11,50,-1.0
520,1,1,4,F9,0.5444444444444444,0.5013150973172015,177,977,6,5,-19.0
521,1,3,6,MQ,0.5535870516185477,0.0,98,622,20,45,92.0
522,1,2,5,AA,0.5535870516185477,0.0,55,190,16,10,19.0
523,1,2,5,MQ,0.0,0.5669613974552512,110,585,11,30,-17.0
524,1,6,2,UA,0.6024960169941582,0.0,93,391,11,34,10.0
525,1,1,4,UA,0.6091626479614204,0.0,270,1723,8,10,-27.0
526,1,4,7,EV,0.0,0.0,87,448,11,50,128.0
527,1,2,5,MQ,0.6091626479614204,0.0,58,177,16,55,23.0
528,1,1,4,WN,0.0,0.0,135,825,10,35,43.0
529,1,1,4,B6,0.5182724252491694,0.0,376,2475,21,40,9.0
530,1,5,1,UA,0.0,0.5013150973172015,245,1546,16,10,-6.0
531,1,4,7,US,0.0,0.0,148,920,14,25,52.0
532,1,3,6,AA,0.0,0.0,75,236,17,55,97.0
533,1,5,1,EV,0.0,0.0,63,163,17,37,-13.0
534,1,5,1,NK,0.6024960169941582,0.51004702864472,108,641,20,55,34.0
535,1,6,2,UA,0.0,0.0,190,1379,12,53,1.0
536,1,6,2,UA,0.0,0.0,284,1825,9,0,-17.0
537,1,1,4,B6,0.5272727272727272,0.0,37,68,9,0,0.0
538,1,1,4,DL,0.0,0.5909090909090909,167,1035,11,55,-4.0
539,1,4,7,AA,0.5414123801220575,0.51004702864472,240,1303,18,25,98.0
540,1,5,1,WN,0.0,0.0,80,347,9,45,-2.0
541,1,7,3,WN,0.0,0.0,70,365,6,40,1.0
542,1,5,1,MQ,0.5714285714285714,0.5669613974552512,115,522,7,40,86.0
543,1,4,7,DL,0.0,0.0,74,271,18,45,-8.0
544,1,4,7,OO,0.0,0.0,80,250,16,30,4.0
545,1,6,2,AA,0.5535870516185477,0.5135135135135135,140,769,11,15,-9.0
546,1,2,5,AA,0.0,0.51004702864472,200,1172,13,0,13.0
547,1,6,2,B6,0.5909090909090909,0.0,88,266,6,2,-30.0
548,1,5,1,AA,0.0,0.0,70,236,16,45,14.0
549,1,3,6,WN,0.0,0.0,135,834,19,35,51.0
550,1,5,1,WN,0.0,0.5460992907801419,140,874,14,0,47.0
551,1,4,7,WN,0.0,0.0,125,549,20,40,60.0
552,1,5,1,EV,0.0,0.5013150973172015,231,1290,12,2,-8.0
553,1,6,2,WN,0.5681016231474947,0.0,70,251,19,55,7.0
554,1,4,7,WN,0.0,0.0,100,484,18,50,30.0
555,1,2,5,WN,0.0,0.0,220,1390,19,25,18.0
556,1,1,4,WN,0.0,0.0,170,1246,19,5,51.0
557,1,2,5,B6,0.0,0.0,236,1674,23,59,8.0
558,1,2,5,WN,0.0,0.0,245,1547,15,5,10.0
559,1,7,3,MQ,0.5196850393700787,0.5669613974552512,165,738,10,25,-17.0
560,1,3,6,WN,0.0,0.0,225,1371,13,55,-23.0
561,1,7,3,AS,0.0,0.0,86,548,9,2,-5.0
562,1,3,6,AA,0.0,0.51004702864472,210,1192,15,0,-8.0
563,1,5,1,MQ,0.0,0.5669613974552512,110,413,15,5,156.0
564,1,5,1,DL,0.5356359649122807,0.0,105,549,17,45,0.0
565,1,3,6,MQ,0.0,0.51004702864472,115,539,18,20,73.0
566,1,4,7,UA,0.5414123801220575,0.5669613974552512,141,678,7,25,7.0
567,1,7,3,UA,0.0,0.0,179,1023,6,11,-12.0
568,1,6,2,MQ,0.0,0.51004702864472,86,351,18,9,2.0
569,1,4,7,EV,0.6024960169941582,0.0,151,1024,17,36,109.0
570,1,5,1,WN,0.5681016231474947,0.0,105,601,19,15,-9.0
571,1,7,3,EV,0.0,0.0,209,1092,9,48,-3.0
572,1,6,2,DL,0.5356359649122807,0.0,103,549,21,40,0.0
573,1,2,5,UA,0.6024960169941582,0.0,124,649,11,48,16.0
574,1,5,1,OO,0.0,0.0,149,965,14,50,-9.0
575,1,6,2,US,0.0,0.0,279,2153,16,30,-4.0
576,1,3,6,US,0.5414123801220575,0.0,382,2521,7,40,-27.0
577,1,7,3,AA,0.0,0.0,338,2174,7,0,-2.0
578,1,3,6,OO,0.0,0.0,112,522,5,25,2.0
579,1,2,5,AA,0.5671476137624861,0.5669613974552512,165,733,12,15,-19.0
580,1,3,6,DL,0.0,0.0,142,760,17,24,166.0
581,1,6,2,DL,0.0,0.0,125,749,9,13,-8.0
582,1,6,2,MQ,0.5454545454545454,0.51004702864472,58,229,12,5,-4.0
583,1,4,7,B6,0.0,0.0,153,1028,21,26,59.0
584,1,6,2,DL,0.0,0.0,151,946,13,59,30.0
585,1,5,1,OO,0.0,0.0,79,329,16,19,-2.0
586,1,3,6,DL,0.0,0.0,106,588,6,15,105.0
587,1,5,1,F9,0.0,0.0,110,554,14,20,-12.0
588,1,4,7,OO,0.0,0.0,59,156,20,0,14.0
589,1,7,3,DL,0.0,0.0,239,1547,8,15,-32.0
590,1,1,4,WN,0.5681016231474947,0.5460992907801419,180,1036,20,20,5.0
591,1,7,3,WN,0.0,0.0,145,882,9,15,-21.0
592,1,6,2,DL,0.0,0.0,133,689,17,6,23.0
593,1,6,2,AA,0.5535870516185477,0.5460992907801419,68,247,14,32,-6.0
594,1,1,4,UA,0.6091626479614204,0.0,277,1744,12,23,-5.0
595,1,3,6,EV,0.0,0.0,70,302,18,11,40.0
596,1,7,3,UA,0.6024960169941582,0.0,151,862,10,14,65.0
597,1,2,5,OO,0.0,0.5013150973172015,101,516,12,52,-7.0
598,1,3,6,US,0.0,0.0,151,899,11,59,38.0
599,1,4,7,AA,0.0,0.0,343,2342,7,5,-8.0
600,1,1,4,WN,0.0,0.0,85,459,9,30,-9.0
601,1,5,1,UA,0.0,0.0,385,2454,7,59,10.0
602,1,6,2,OO,0.7046979865771812,0.0,131,737,15,10,71.0
603,1,7,3,DL,0.0,0.0,134,874,7,45,-13.0
604,1,4,7,US,0.0,0.0,113,683,16,20,1.0
605,1,5,1,UA,0.0,0.0,223,1379,11,32,0.0
606,1,3,6,WN,0.0,0.0,100,588,11,10,0.0
607,1,1,4,UA,0.0,0.5013150973172015,140,794,9,5,2.0
608,1,1,4,DL,0.0,0.0,102,547,16,20,-16.0
609,1,7,3,UA,0.0,0.0,212,1635,0,45,-5.0
610,1,5,1,WN,0.0,0.0,75,281,18,50,-8.0
611,1,2,5,DL,0.5356359649122807,0.5013150973172015,204,1123,15,35,-12.0
612,1,4,7,WN,0.0,0.0,205,1524,18,15,14.0
613,1,6,2,AA,0.0,0.0,231,1797,11,45,15.0
614,1,4,7,UA,0.0,0.0,394,2454,17,59,28.0
615,1,3,6,DL,0.0,0.0,135,859,7,25,-15.0
616,1,2,5,UA,0.54375,0.5013150973172015,119,589,19,35,-9.0
617,1,2,5,F9,0.6024960169941582,0.0,206,1607,23,55,17.0
618,1,4,7,OO,0.0,0.0,91,391,18,19,49.0
619,1,5,1,EV,0.5681016231474947,0.0,95,349,19,25,-15.0
620,1,3,6,EV,0.0,0.0,71,300,16,54,21.0
621,1,3,6,DL,0.0,0.0,361,2615,17,48,-5.0
622,1,4,7,MQ,0.6091626479614204,0.0,73,235,12,45,121.0
623,1,2,5,DL,0.0,0.0,225,1671,6,15,-20.0
624,1,2,5,EV,0.6545454545454545,0.0,85,363,16,40,19.0
625,1,4,7,AS,0.0,0.0,138,937,7,50,-18.0
626,1,1,4,UA,0.0,0.0,182,1346,14,47,-3.0
627,1,4,7,UA,0.0,0.0,139,758,8,15,-5.0
628,1,1,4,OO,0.0,0.0,50,109,10,20,-9.0
629,1,3,6,NK,0.6024960169941582,0.0,115,628,11,29,9.0
630,1,4,7,AA,0.5535870516185477,0.0,225,1464,17,40,17.0
631,1,2,5,DL,0.0,0.0,208,1124,16,5,-1.0
632,1,1,4,AS,0.0,0.0,185,1180,15,35,-12.0
633,1,2,5,OO,0.6024960169941582,0.5238095238095238,152,852,15,55,28.0
634,1,1,4,OO,0.0,0.0,102,349,16,20,-6.0
635,1,2,5,WN,0.0,0.0,80,369,15,35,34.0
636,1,1,4,F9,0.0,0.5909090909090909,175,1096,13,45,16.0
637,1,1,4,EV,0.0,0.0,188,1034,17,17,7.0
638,1,6,2,AA,0.6091626479614204,0.0,156,1005,10,50,25.0
639,1,3,6,WN,0.5788461538461539,0.0,110,634,18,5,42.0
640,1,5,1,AA,0.5535870516185477,0.0,140,985,19,0,28.0
641,1,3,6,WN,0.0,0.0,215,1670,13,40,33.0
642,1,1,4,WN,0.0,0.0,90,448,19,30,23.0
643,1,6,2,DL,0.5182724252491694,0.0,208,1069,8,5,-33.0
644,1,1,4,WN,0.0,0.0,100,543,9,0,-10.0
645,1,4,7,WN,0.5681016231474947,0.0,195,1121,19,20,44.0
646,1,1,4,EV,0.0,0.5013150973172015,167,872,8,38,8.0
647,1,2,5,WN,0.0,0.5013150973172015,85,391,15,35,-13.0
648,1,2,5,WN,0.0,0.0,95,447,19,35,0.0
649,1,4,7,B6,0.0,0.0,68,200,6,25,-12.0
650,1,6,2,WN,0.0,0.0,85,480,10,55,16.0
651,1,2,5,DL,0.0,0.0,110,528,8,40,-3.0
652,1,6,2,B6,0.5182724252491694,0.0,380,2475,8,15,-24.0
653,1,2,5,OO,0.0,0.0,115,601,17,20,2.0
654,1,2,5,EV,0.0,0.0,95,371,11,50,-7.0
655,1,5,1,US,0.0,0.0,66,204,15,35,-1.0
656,1,3,6,B6,0.0,0.0,165,1189,7,45,-10.0
657,1,5,1,DL,0.0,0.0,329,2139,19,55,-34.0
658,1,5,1,AA,0.5535870516185477,0.0,140,936,6,25,-24.0
659,1,1,4,DL,0.5182724252491694,0.0,331,1990,9,29,18.0
660,1,3,6,UA,0.0,0.0,160,927,15,29,-21.0
661,1,1,4,OO,0.0,0.5013150973172015,74,298,13,57,-21.0
662,1,5,1,DL,0.5182724252491694,0.0,236,1598,19,30,9.0
663,1,6,2,US,0.6091626479614204,0.0,117,678,18,55,30.0
664,1,3,6,UA,0.6024960169941582,0.0,138,862,15,45,43.0
665,1,6,2,WN,0.0,0.5387205387205387,150,1037,20,25,20.0
666,1,5,1,WN,0.0,0.0,115,590,18,30,-18.0
667,1,1,4,AA,0.0,0.5909090909090909,172,1096,8,30,-11.0
668,1,5,1,EV,0.5444444444444444,0.0,167,844,11,50,48.0
669,1,4,7,DL,0.0,0.0,99,406,18,45,-4.0
670,1,3,6,US,0.0,0.0,77,226,8,50,-1.0
671,1,6,2,US,0.0,0.0,140,912,15,40,-7.0
672,1,4,7,DL,0.0,0.0,89,356,12,10,14.0
673,1,1,4,OO,0.7046979865771812,0.0,141,848,8,39,0.0
674,1,5,1,EV,0.0,0.5909090909090909,101,419,7,14,21.0
675,1,1,4,AA,0.5535870516185477,0.0,170,989,9,40,-9.0
676,1,1,4,OO,0.0,0.0,88,373,15,42,-3.0
677,1,4,7,AA,0.0,0.51004702864472,100,447,8,15,-8.0
678,1,5,1,WN,0.0,0.0,195,1476,19,35,-1.0
679,1,6,2,EV,0.6091626479614204,0.0,111,584,14,55,56.0
680,1,2,5,AA,0.5535870516185477,0.5909090909090909,195,1389,12,30,-22.0
681,1,3,6,NK,0.5356359649122807,0.0,175,1127,8,20,37.0
682,1,2,5,VX,0.0,0.0,200,1476,7,20,3.0
683,1,2,5,WN,0.0,0.0,75,347,15,30,31.0
684,1,5,1,WN,0.5681016231474947,0.0,90,349,6,25,-9.0
685,1,2,5,WN,0.0,0.0,115,781,10,20,135.0
686,1,4,7,WN,0.0,0.0,75,307,11,15,-5.0
687,1,5,1,UA,0.0,0.0,221,1635,19,31,-2.0
688,1,2,5,EV,0.0,0.5909090909090909,103,419,11,59,1.0
689,1,7,3,NK,0.0,0.0,150,1046,5,25,29.0
690,1,1,4,HA,0.0,0.0,335,2462,9,20,65.0
691,1,2,5,AA,0.6091626479614204,0.0,100,612,20,10,-9.0
692,1,3,6,DL,0.0,0.0,130,874,6,0,10.0
693,1,2,5,US,0.0,0.0,144,759,17,55,82.0
694,1,7,3,WN,0.0,0.0,90,407,6,5,6.0
695,1,6,2,F9,0.0,0.0,170,1062,9,40,24.0
696,1,6,2,AA,0.5535870516185477,0.5909090909090909,192,1389,15,18,55.0
697,1,3,6,MQ,0.5535870516185477,0.0,103,642,13,35,65.0
698,1,5,1,US,0.0,0.0,81,338,8,45,10.0
699,1,4,7,WN,0.0,0.0,65,272,14,35,22.0
700,1,6,2,UA,0.0,0.0,202,1117,17,33,-21.0
701,1,5,1,UA,0.0,0.5669613974552512,206,1440,11,59,3.0
702,1,6,2,OO,0.0,0.6140350877192983,91,386,15,15,10.0
703,1,5,1,OO,0.0,0.5460992907801419,64,191,18,27,27.0
704,1,4,7,WN,0.5681016231474947,0.0,95,349,8,45,17.0
705,1,3,6,MQ,0.5259433962264151,0.5669613974552512,80,296,19,35,-12.0
706,1,7,3,UA,0.5414123801220575,0.0,234,1325,5,20,10.0
707,1,3,6,VX,0.0,0.0,180,1246,12,0,1.0
708,1,4,7,HA,0.0,0.0,43,163,9,32,1.0
709,1,3,6,DL,0.5671476137624861,0.0,171,762,16,0,55.0
710,1,1,4,AA,0.5535870516185477,0.0,85,432,16,20,10.0
711,1,5,1,WN,0.0,0.0,65,308,12,35,3.0
712,1,4,7,AS,0.6091626479614204,0.0,290,1739,17,30,146.0
713,1,6,2,WN,0.0,0.0,60,239,16,30,-7.0
714,1,3,6,WN,0.0,0.0,80,373,9,0,-12.0
715,1,6,2,UA,0.0,0.0,394,2704,17,27,47.0
716,1,4,7,AA,0.0,0.5669613974552512,180,867,17,0,26.0
717,1,6,2,AA,0.5535870516185477,0.0,170,989,15,20,-16.0
718,1,2,5,DL,0.0,0.0,94,448,15,11,1.0
719,1,6,2,OO,0.0,0.0,60,156,20,27,-14.0
720,1,2,5,AA,0.6091626479614204,0.0,183,1197,16,30,-5.0
721,1,4,7,DL,0.0,0.0,195,1426,17,5,-2.0
722,1,3,6,B6,0.0,0.0,318,2475,11,0,6.0
723,1,3,6,WN,0.0,0.0,95,471,15,25,10.0
724,1,4,7,OO,0.0,0.0,251,1504,11,15,24.0
725,1,6,2,MQ,0.0,0.0,159,802,6,10,-20.0
726,1,5,1,AA,0.0,0.51004702864472,155,731,17,55,-16.0
727,1,4,7,EV,0.0,0.0,91,468,16,25,70.0
728,1,1,4,DL,0.0,0.0,190,1127,11,40,-12.0
729,1,5,1,EV,0.6024960169941582,0.6,99,488,14,22,54.0
730,1,5,1,OO,0.0,0.0,85,209,9,45,-15.0
731,1,3,6,DL,0.0,0.0,115,581,15,0,1.0
732,1,5,1,US,0.0,0.0,73,325,20,50,-1.0
733,1,2,5,AA,0.0,0.0,290,2342,23,45,13.0
734,1,4,7,WN,0.0,0.0,80,337,20,0,8.0
735,1,2,5,EV,0.6024960169941582,0.5191489361702127,108,563,15,10,63.0
736,1,6,2,WN,0.5788461538461539,0.0,205,1243,6,30,-2.0
737,1,3,6,MQ,0.6091626479614204,0.0,88,528,19,40,62.0
738,1,6,2,WN,0.0,0.0,95,406,18,20,18.0
739,1,5,1,EV,0.0,0.0,102,501,10,55,-11.0
740,1,6,2,US,0.6091626479614204,0.0,116,599,10,39,-11.0
741,1,7,3,B6,0.0,0.0,192,1050,8,17,64.0
742,1,4,7,EV,0.0,0.0,101,372,14,11,29.0
743,1,5,1,VX,0.0,0.0,180,1246,7,10,9.0
744,1,5,1,HA,0.0,0.0,43,163,19,20,26.0
745,1,5,1,B6,0.0,0.0,219,1249,10,55,33.0
746,1,7,3,UA,0.0,0.5455043859649122,176,1065,8,33,-26.0
747,1,5,1,OO,0.0,0.0,104,522,17,47,187.0
748,1,2,5,AA,0.0,0.51004702864472,195,1061,6,25,0.0
749,1,2,5,UA,0.0,0.0,636,4817,8,55,23.0
750,1,6,2,WN,0.0,0.0,185,1188,18,20,12.0
751,1,4,7,MQ,0.5535870516185477,0.7027027027027027,43,158,20,5,107.0
752,1,5,1,UA,0.0,0.0,220,1635,12,40,35.0
753,1,2,5,EV,0.0,0.578125,104,542,9,0,-6.0
754,1,6,2,DL,0.0,0.0,95,356,19,45,-10.0
755,1,1,4,AA,0.0,0.0,213,1258,19,10,-7.0
756,1,5,1,F9,0.0,0.0,135,882,7,25,7.0
757,1,2,5,EV,0.0,0.0,108,534,21,50,18.0
758,1,3,6,EV,0.0,0.5909090909090909,101,431,18,30,-24.0
759,1,4,7,EV,0.0,0.0,145,946,20,55,51.0
760,1,1,4,AA,0.5535870516185477,0.0,120,731,13,0,-11.0
761,1,4,7,F9,0.5356359649122807,0.5013150973172015,189,1123,15,50,71.0
762,1,5,1,AA,0.0,0.0,213,1258,19,10,18.0
763,1,5,1,WN,0.0,0.0,100,447,10,30,-5.0
764,1,5,1,US,0.0,0.0,72,338,19,30,-12.0
765,1,1,4,WN,0.5681016231474947,0.0,265,1728,12,10,-4.0
766,1,2,5,DL,0.0,0.0,65,134,18,45,-2.0
767,1,3,6,OO,0.0,0.5013150973172015,86,391,15,54,4.0
768,1,1,4,DL,0.0,0.5013150973172015,127,680,13,20,8.0
769,1,4,7,US,0.0,0.0,126,808,12,15,12.0
770,1,4,7,WN,0.0,0.0,135,917,8,30,-4.0
771,1,4,7,DL,0.5166666666666667,0.0,82,282,7,0,10.0
772,1,1,4,AA,0.0,0.51004702864472,215,1192,7,30,-1.0
773,1,7,3,UA,0.0,0.0,679,4962,9,10,0.0
774,1,4,7,DL,0.0,0.0,78,270,13,0,-4.0
775,1,1,4,OO,0.6091626479614204,0.6666666666666666,53,118,17,0,-11.0
776,1,1,4,AA,0.0,0.0,127,700,21,35,-2.0
777,1,7,3,DL,0.0,0.0,181,1175,7,20,-22.0
778,1,4,7,DL,0.0,0.0,64,290,15,38,0.0
779,1,7,3,DL,0.0,0.0,300,1851,7,30,1.0
780,1,5,1,WN,0.0,0.0,180,1183,9,15,-5.0
781,1,7,3,AA,0.0,0.51004702864472,66,190,8,24,-5.0
782,1,4,7,US,0.0,0.0,121,529,6,10,-9.0
783,1,2,5,DL,0.0,0.0,56,134,21,0,25.0
784,1,6,2,WN,0.0,0.0,170,1218,15,5,106.0
785,1,5,1,UA,0.0,0.0,164,1025,10,50,2.0
786,1,1,4,WN,0.0,0.0,60,296,16,25,-8.0
787,1,6,2,US,0.0,0.51004702864472,176,936,7,30,-18.0
788,1,4,7,AA,0.5535870516185477,0.5669613974552512,135,802,8,55,64.0
789,1,6,2,WN,0.0,0.5460992907801419,245,1407,18,55,14.0
790,1,4,7,AA,0.0,0.0,245,1598,11,51,61.0
791,1,3,6,NK,0.5535870516185477,0.0,176,1055,23,10,34.0
792,1,2,5,DL,0.0,0.0,205,1306,18,20,57.0
793,1,2,5,B6,0.0,0.0,190,1072,6,35,-20.0
794,1,1,4,NK,0.0,0.51004702864472,173,1017,13,12,-12.0
795,1,6,2,B6,0.0,0.0,74,273,10,55,8.0
796,1,1,4,WN,0.0,0.0,85,460,15,5,-1.0
797,1,6,2,NK,0.0,0.0,203,1299,14,55,-13.0
798,1,2,5,DL,0.0,0.0,76,270,14,15,7.0
799,1,6,2,WN,0.0,0.0,90,397,9,40,-13.0
800,1,5,1,EV,0.0,0.0,68,216,6,0,2.0
801,1,2,5,AA,0.5182724252491694,0.0,198,1089,6,52,14.0
802,1,5,1,UA,0.0,0.5013150973172015,246,1452,9,40,49.0
803,1,1,4,AS,0.0,0.0,148,954,21,55,-23.0
804,1,5,1,VX,0.0,0.0,165,1184,7,5,13.0
805,1,6,2,OO,0.5788461538461539,0.5669613974552512,53,67,10,26,-1.0
806,1,3,6,EV,0.0,0.0,69,214,17,10,51.0
807,1,3,6,WN,0.0,0.5013150973172015,150,967,14,5,61.0
808,1,5,1,NK,0.5356359649122807,0.0,129,629,15,13,68.0
809,1,2,5,WN,0.0,0.0,70,277,22,5,21.0
810,1,4,7,DL,0.0,0.0,113,689,16,31,16.0
811,1,7,3,UA,0.0,0.5669613974552512,135,622,7,35,22.0
812,1,1,4,EV,0.0,0.5387205387205387,132,781,9,2,-21.0
